 110357Caloniuksenkatu                         Caloniuksenkatu                         0      0      0.0000000.000000 
 110358Caloniuksenkatu                         Caloniuksenkatu                         0      0      0.0000000.000000 
 110359Marian sairaala                         Marian sairaala                         6673372255130560.1687624.92097 
 110360Marian sairaala                         Marian sairaala                         0      0      0.0000000.000000 
 110361Luonnontiet.museo                       Luonnontiet.museo                       0      0      0.0000000.000000 
 110362Hietaniemi                              Hietaniemi                              6673881255061560.1734224.90867 
 110363Hietaniemi                              Hietaniemi                              6673811255074960.1727724.91106 
 110364Väinämöisenkatu                         Väinämöisenkatu                         6673516255124960.1700624.92000 
 110365Marian sairaala                         Marian sairaala                         0      0      0.0000000.000000 
 110366Marian sairaala                         Marian sairaala                         0      0      0.0000000.000000 
 110367Arkadiankatu                            Arkadiankatu                            6673649255102360.1712924.91596 
 110368Marian sairaala                         Marian sairaala                         0      0      0.0000000.000000 
 110369Kauppakorkeakoulut                      Kauppakorkeakoulut                      0      0      0.0000000.000000 
 110370Apollonkatu                             Apollonkatu                             0      0      0.0000000.000000 
 110371Apollonkatu                             Apollonkatu                             0      0      0.0000000.000000 
 110372Kansallismuseo                          Kansallismuseo                          0      0      0.0000000.000000 
 110373Hesperian puisto                        Hesperian puisto                        6674454255175760.1784224.92938 
 110374Hesperian puisto                        Hesperian puisto                        0      0      0.0000000.000000 
 110375Kansallismuseo                          Kansallismuseo                          0      0      0.0000000.000000 
 110376Kauppakorkeakoulut                      Kauppakorkeakoulut                      0      0      0.0000000.000000 
 110377Hietaniemenkatu                         Hietaniemenkatu                         0      0      0.0000000.000000 
